Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,,Midlothian,VA,23113,,804-378-3000,E,,Private,,,,,,,1,,,Non-Networked,,200-8,37.5036,-77.61842,2024-02-12,48266,2025-02-12 00:16:32 UTC,P,,,2011-05-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,First Team Nissan,6520 Peters Creek Rd,,Roanoke,VA,24019,,540-362-4800,E,,Private,,,,,,,1,,,Non-Networked,,200-8,37.34598,-79.9627,2024-02-12,48267,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Brown's Dulles Nissan,45155 Towlern Pl,,Sterling,VA,20166,,703-948-1100,E,,Private,,,,,,,1,,,Non-Networked,,200-9,39.010459,-77.438399,2024-02-12,48268,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Tri-State Nissan,1230 Millwood Pike,,Winchester,VA,22602,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,39.156514,-78.147297,2024-02-12,48270,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Capital One - C2,1680 Capital One Dr,,McLean,VA,22102,,,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,38.9242363,-77.21246,2023-01-10,49397,2023-02-14 15:54:11 UTC,P,,,2012-08-31,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Capital One -WC 2 Parking Deck,15075 Capital One Dr,,Richmond,VA,23238,,,E,,Private,Employee use only,,,,,,18,,,Non-Networked,,GPS,37.62753296,-77.67363,2023-01-10,49398,2023-02-14 15:54:11 UTC,P,,,2012-08-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,Capital One - Central Parking Deck,15020 Capital One Dr,,Richmond,VA,23238,,,E,,Private,Employee use only,,,,,,1,,,Non-Networked,,GPS,37.62749481,-77.67366,2023-01-10,49402,2023-02-14 15:54:11 UTC,P,,,2012-08-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,GEORGE MASON U SHENANDOAH 2,4400 University Dr,1st level-adjacent to stairwell and elevator Shenandoah deck - Furthest to the Left,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.829218,-77.304585,2025-03-18,49751,2025-03-18 01:24:17 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wynne Ford,1020 W Mercury Blvd,Located at W Mercury Boulevard & N Armistead Avenue,Hampton,VA,23666,,757-838-3673,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.044549,-76.380595,2023-12-13,51900,2024-01-31 22:07:01 UTC,P,,,2021-09-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Magic City Ford Lincoln Isuzu,809 Williamson Rd NE,,Roanoke,VA,24016,,540-345-0911,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.280149,-79.933227,2023-11-09,51902,2024-01-31 22:07:01 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Ashland Town Hall,210 S Railroad Ave,,Ashland,VA,23005,,804-798-9219,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,37.758078,-77.48209,2024-09-12,52262,2025-02-12 00:16:32 UTC,LG,,,2013-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,University of Virginia - Central Grounds Garage,400 Emmet St S,Located in the Central Grounds Garage,Charlottesville,VA,22903,,434-924-7231,E,,Public,Garage business hours; maximum session time of four hours,,,,,,1,1,,Non-Networked,,200-9,38.036315,-78.506591,2024-10-11,52553,2025-02-12 00:16:32 UTC,P,,,2013-04-26,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$2 per hour parking fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Berglund Ford Mazda,834 E Main St,,Salem,VA,24153,,888-355-8571,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,37.294549,-80.045203,2023-10-12,53057,2024-01-31 22:07:01 UTC,P,,,2013-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Martin Horn,210 Carlton Rd,,Charlottesville,VA,22902,,434-293-6171,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,38.022977,-78.468836,2023-12-13,53699,2024-01-31 22:07:01 UTC,P,,,2013-11-25,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Marion Automotive Group,1025 N Main St,,Marion,VA,24354,,276-783-5116,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.843713,-81.503731,2023-10-12,53952,2024-01-31 22:07:01 UTC,P,,,2013-07-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Sheehy Ford Lincoln,10601 Midlothian Turnpike,,Midlothian,VA,23235,,804-794-0500,E,,Public - Call ahead,Dealership business hours; for customer use only,Wright_Exp,,,,,1,,,Non-Networked,,GPS,37.506999,-77.592621,2023-10-12,53954,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Casey Chevrolet,11700 Jefferson Ave,,Newport News,VA,23606,,757-320-1476,E,,Public - Call ahead,Dealership business hours; for Chevrolet use only,,,,,,2,,,Non-Networked,,200-9,37.075503,-76.474858,2023-11-09,53955,2024-01-31 22:07:01 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Hall Ford Lincoln,12896 Jefferson Ave,,Newport News,VA,23608,,757-989-5700,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.148296,-76.525986,2023-01-10,53956,2023-02-14 15:54:11 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Rick Hendrick Chevrolet Buick GMC,12050 W Broad St,,Richmond,VA,23233,,804-364-4500,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,GPS,37.658874,-77.630953,2023-01-10,53958,2023-02-14 15:54:11 UTC,P,,,2017-02-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Omni - Richmond Hotel,100 S 12th St,,Richmond,VA,23219,,804-344-7000,E,,Public,24 hours daily; valet customers only,,,,,,1,,,Non-Networked,,200-9,37.535744,-77.435268,2023-12-13,53959,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Whole Foods Market,1800 Laskin Rd,,Virginia Beach,VA,23454,,757-422-0444,E,,Public,8am-9pm daily,,,,,,2,,,Non-Networked,,200-9,36.850535,-76.027886,2023-11-09,53963,2024-01-31 22:07:01 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Cowles Parkway Ford,13779 Noblewood Plaza,,Woodbridge,VA,22193,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,38.6526,-77.312023,2023-01-10,53965,2024-11-26 17:25:11 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Sheehy Ford,11450 Washington Hwy,"one at the front side of building, one on southside of building",Ashland,VA,23005,,804-798-4791,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.72489,-77.469528,2023-10-12,53998,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Campus Auto,1208 N Main St,,Blacksburg,VA,24060,,540-951-7398,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,37.242212,-80.417151,2024-12-10,53999,2025-02-12 00:16:32 UTC,P,,,2014-01-15,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Virginia Tech - Corporate Research Center,1861 Pratt Dr,,Blacksburg,VA,24060,,,E,,Private,24 hours daily,,,,,,1,,,Non-Networked,,200-9,37.201753,-80.411162,2024-10-11,54000,2025-02-12 00:16:32 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Privé,,private,,,RESEARCH_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,true,
ELEC,Duncan Ford Lincoln,125 Jennelle Rd,,Blacksburg,VA,24060,,888-698-3530,E,,Public - Call ahead,Dealership business hours; Ford vehicle use only,,,,,,2,,,Non-Networked,,GPS,37.179806,-80.411408,2023-12-13,54001,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Inn at Virginia Tech,901 Prices Fork Rd,,Blacksburg,VA,24060,,540-231-8000,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,37.22983,-80.429844,2023-11-09,54002,2024-01-31 22:07:01 UTC,P,,,2013-11-02,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Village Center,2387 Warm Hearth Dr,,Blacksburg,VA,24060,,540-443-3800,E,,Public,24 hours daily; pay lot,,,,,,1,,,Non-Networked,,200-9,37.197398,-80.419887,2024-11-06,54005,2025-02-12 00:16:32 UTC,P,,,2013-06-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Ted Britt Ford,4175 Auto Park Cir,,Chantilly,VA,20151,,,E,,Private,Service center use only,,,,,,2,,,Non-Networked,,200-9,38.901685,-77.45958,2024-11-06,54006,2025-02-12 00:16:32 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Cavalier Ford at Chesapeake Square,4021 Portsmouth Blvd,Located at the sales department,Chesapeake,VA,23321,,757-488-8311,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,36.823418,-76.406357,2024-12-10,54007,2025-02-12 00:16:32 UTC,P,,,2014-01-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CMA's Colonial Chevrolet,12420 Jefferson Davis Hwy,Located by the parts and service department,Chester,VA,23831,,804-748-6461,E,,Public - Call ahead,24 hours daily,,,,,,3,1,,Non-Networked,,200-9,37.355577,-77.414228,2023-06-12,54008,2024-01-31 22:07:01 UTC,P,,,2013-10-01,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hampton Chevrolet,1073 W Mercury Blvd,,Hampton,VA,23666,,757-838-5450,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.041065,-76.384783,2023-12-13,54012,2024-01-31 22:07:01 UTC,P,,,2013-06-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,BMW MIDLOTHIAN STATION 01,12100 Midlothian Turnpike,,Midlothian,VA,23113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.504864,-77.622777,2025-03-18,61602,2025-03-18 01:05:07 UTC,,,,2014-05-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TYSON TOWER TYSONS TOWER 4,7900 Tysons One Pl,,Tysons Corner,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.91956,-77.221022,2025-03-18,62503,2025-03-18 01:05:13 UTC,,,,2014-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Richmond - Main Street Center,1500 E Main St,,Richmond,VA,23219,,,E,,Private,,,,,,,2,1,,Non-Networked,,GPS,37.533004,-77.429787,2025-01-13,63346,2025-02-12 00:16:32 UTC,LG,,,2015-08-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Privé,,private,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Scope Arena Parking,201 E Brambleton Ave,,Norfolk,VA,23510,,757-441-2056,E,,Public,24 hours daily; pay lot,,,,,,,1,,Non-Networked,,GPS,36.852443,-76.285958,2024-11-06,63350,2025-02-12 00:16:32 UTC,P,,,2015-02-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,ARENA,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Oakhurst Inn,100 Oakhurst Cir,,Charlottesville,VA,22903,,434-872-0100,E,,Public,24 hours daily; guest use only; see front desk for access,,,,,,1,,,Non-Networked,,200-9,38.031941,-78.506798,2022-02-10,64393,2022-04-28 20:01:31 UTC,P,,,2014-11-25,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,City of Roanoke,102 Market St SE,Take exit 5 off of I-581 toward downtown Roanoke. After going over the railroad turn right onto Norfolk Ave SE then turn left onto Market St. The charging station is on the right at the end of the street.,Roanoke,VA,24011,,540-343-0585,E,,Public,24 hours daily; pay lot,,,,,,,1,,Non-Networked,,200-9,37.272567,-79.938925,2023-01-10,64394,2023-02-14 15:54:11 UTC,LG,,,2014-11-01,,,,,CHADEMO,US,,,,Public,,public,,,STREET_PARKING,,,,,,,$3 per session,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LIBBIE MILL A2,4901 Libbie Mill E Blvd.,,Richmond,VA,23230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.590103,-77.494079,2025-03-18,64948,2025-03-18 01:07:22 UTC,,,,2014-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Monday Properties,1000 Wilson Blvd,,Arlington,VA,22209,,,E,,Private,For employee use only,,,,,8,4,,,Non-Networked,,200-9,38.894017,-77.068861,2023-10-12,65678,2024-01-31 22:07:01 UTC,P,,,2013-12-31,,,,,J1772 NEMA515,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,New Kent Pit Stop,6201 Chesapeake Cir,,New Kent,VA,23124,,804-966-8600,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,37.490299,-77.027031,2024-02-12,65701,2025-02-12 00:16:32 UTC,P,,,2020-01-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pearmund Cellars,6190 Georgetown Rd,,Broad Run,VA,20137,,540-347-3475,E,,Public,10am-6pm daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,38.784327,-77.739199,2024-10-11,66424,2025-02-12 00:16:32 UTC,P,,,2015-03-18,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Virginia Clean Cities - James Madison University,1401 Technology Dr,,Harrisonburg,VA,22802,,540-568-8896,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,38.465788,-78.852888,2024-11-06,66561,2025-02-12 00:16:32 UTC,P,,,2015-03-30,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,JBG SMITH COMMERCE PARK B,11440 Commerce Park Dr,The station is located on the first floor of a parking garage. There is a fee to park.,Reston,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.947126,-77.341325,2025-03-18,66647,2025-03-18 01:09:57 UTC,,,,2015-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NEXCOM - Norfolk,3280 Virginia Beach Blvd,,Virginia Beach,VA,23452,,,E,,Private,,,,,,,2,,,Non-Networked,,GPS,36.844415,-76.083156,2025-01-13,66898,2025-02-12 00:16:32 UTC,FG,14,Department of Navy,2016-09-01,,,,,J1772,US,,,,Privé,,private,,DON,MIL_BASE,,,,,,,$0.99 per hour,,,,,,,,,,,,,,,,,,,true,
ELEC,Prince George - Parking Garage,230 N Henry St,Prince George St and N Henry St,Williamsburg,VA,23185,,757-259-3797,E,,Public,6am-12am daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.272891,-76.70634,2023-01-10,67359,2023-02-14 15:54:11 UTC,LG,,,2015-06-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,JBG SMITH COMMERCE PARK A,11400 Commerce Park Dr,The station is located on the first floor of a parking garage. There is a fee to park.,Reston,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.947005,-77.340928,2025-03-18,67907,2025-03-18 01:10:22 UTC,,,,2015-06-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn Lexington,401 E Nelson St,,Lexington,VA,24450,,949-945-2000,E,,Public,24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,37.780071,-79.43861059999999,2025-03-18,68849,2025-03-18 05:01:13 UTC,,,,2020-11-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,2001 BOULEVARD EV STATION 01,2000 Wilson Blvd,Public Level EV Charging Space. Parking Fees Apply,Arlington,VA,22201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.891871,-77.08202,2025-03-18,70551,2025-03-18 01:06:04 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Whole Foods Market,12080 Jefferson Ave,,Newport News,VA,23606,,757-947-2460,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,37.102615,-76.489655,2023-11-09,73517,2024-01-31 22:07:01 UTC,P,,,2016-02-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,JBG SMITH 1919 S EADS,1919 S Eads St,Private Garage Use Only,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.856301,-77.052608,2025-03-18,74203,2025-03-18 01:14:36 UTC,,,,2016-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Brown Harris Wealth Management,309 N Main St,,Culpeper,VA,22701,,540-825-1588,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.475325,-77.995127,2023-11-09,75314,2024-01-31 22:07:01 UTC,P,,,2016-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,HHMI Janelia Research Campus,19700 Helix Dr,,Ashburn,VA,20147,,,E,,Private,Employee use only,,,,,,4,,,Non-Networked,,200-9,39.070946,-77.465274,2024-11-06,75603,2025-02-12 00:16:32 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Privé,,private,,,HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,Whole Foods Market,11660 Plaza America Dr,,Reston,VA,20190,,703-736-0600,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,38.951729,-77.349388,2023-11-09,75605,2024-01-31 22:07:01 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Malloy Cadillac Co,2700 Valley Ave,,Winchester,VA,22601,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,39.152172,-78.186911,2024-11-06,75618,2025-02-12 00:16:32 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Malloy Toyota Scion,400 Weems Ln,,Winchester,VA,22601,,540-678-1791,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,39.162417,-78.182466,2023-11-09,75619,2024-01-31 22:07:01 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Jack Evans Chevrolet,125 S Royal Ave,,Front Royal,VA,22630,,540-551-4713,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.916118,-78.193932,2022-11-10,75623,2023-02-14 15:54:11 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Sheehy Ford of Warrenton,6443 Lee Hwy,,Warrenton,VA,20187,,,E,,Private,Service center use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3,1,,,Non-Networked,,200-8,38.733819,-77.771631,2024-11-06,75624,2025-02-12 00:16:32 UTC,P,,,2016-05-01,,,,,J1772 NEMA1450,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Tiger Solar,331 N Lewis St,Front of Tiger Solar building parking lot under the solar awning,Staunton,VA,24401,,540-885-0493,E,,Public - Call ahead,7:30am-5:30pm daily,,,,,,1,,,Non-Networked,,200-9,38.155451,-79.074392,2023-12-13,76913,2024-01-31 22:07:01 UTC,P,,,2016-07-13,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,true,
ELEC,LIBBIE MILL B2,4900 Libbie Mill E Blvd.,Located in the southwest corner of the parking lot north of Tanner Row (4900 Libbie Mill East Blvd).,Richmond,VA,23230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.591687,-77.494243,2025-03-18,77064,2025-03-18 01:14:57 UTC,,,,2016-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,333JOHNCARLYLE 33 JC 1,333 John Carlyle St.,Straight ahead from the entrance,Alexandria,VA,22314,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.804192,-77.062384,2025-03-18,77146,2025-03-18 01:15:46 UTC,,,,2016-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TYCON COURTHOUS MIDDLE,2070 Chain Bridge Rd,,Vienna,VA,22182,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.917713,-77.237444,2025-03-18,77362,2025-03-18 01:15:56 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Shenandoah National Park - Big Meadows,Skyline Dr Milepost 51,,Stanley,VA,22851,,,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.518021,-78.436611,2024-11-06,77877,2025-02-12 00:16:32 UTC,FG,16,Department of the Interior,2016-08-15,,,,,J1772,US,,,,Public,,public,,DOI,NATL_PARK,,,,,,,,,,,,,,,,,false,,,,,Shenandoah National Park,,,LD,false,
ELEC,Langley Research Center,2 E Ames St,,Hampton,VA,23681,,,E,,Private,Also accessible through chip keys,Proprietor Wright_Exp,,,,,1,,,Non-Networked,,GPS,37.097728,-76.383423,2024-01-10,78311,2025-02-12 00:16:32 UTC,FG,22,National Aeronautics and Space Administration,2016-08-15,,,,,J1772,US,,,,Privé,,private,,NASA,RESEARCH_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
